rated_at,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,tvdb_id,url,released,season_number,episode_number,episode_title,episode_released,episode_trakt_rating,episode_trakt_id,episode_imdb_id,episode_tmdb_id,episode_tvdb_id,genres,rating
2024-11-01T10:39:52.549790,movie,Welcome to Sudden Death,2020,,,tt10804786,741067,,https://www.themoviedb.org/movie/741067,2020-09-09,,,,,,,,,,,6.2
2024-11-01T10:39:52.759272,movie,Rampant,2018,,,tt6927152,537190,,https://www.themoviedb.org/movie/537190,2018-10-25,,,,,,,,,,,6.858
2024-11-01T10:39:52.964121,movie,A Little Bit of Heaven,2011,,,tt1440161,45156,,https://www.themoviedb.org/movie/45156,2011-02-03,,,,,,,,,,,6.4
2024-11-01T10:39:53.164989,movie,The Promise,2016,,,tt4776998,354859,,https://www.themoviedb.org/movie/354859,2016-12-02,,,,,,,,,,,6.937
2024-11-01T10:39:53.424838,movie,Grand Prix,1966,,,tt0060472,20379,,https://www.themoviedb.org/movie/20379,1966-12-21,,,,,,,,,,,7.3
2024-11-01T10:39:53.642439,movie,The Ruthless,2019,,,tt9239888,571495,,https://www.themoviedb.org/movie/571495,2019-04-08,,,,,,,,,,,6.3
2024-11-01T10:39:53.850321,movie,Frankenstein Meets the Wolf Man,1943,,,tt0035899,3076,,https://www.themoviedb.org/movie/3076,1943-03-05,,,,,,,,,,,6.2
2024-11-01T10:39:54.060200,movie,Class of 1984,1982,,,tt0083739,11564,,https://www.themoviedb.org/movie/11564,1982-08-20,,,,,,,,,,,6.4
2024-11-01T10:39:54.887355,movie,Lucas,1986,,,tt0091445,13346,,https://www.themoviedb.org/movie/13346,1986-03-28,,,,,,,,,,,6.6
2024-11-01T10:39:55.140215,movie,The Ox-Bow Incident,1943,,,tt0036244,980,,https://www.themoviedb.org/movie/980,1943-03-11,,,,,,,,,,,7.7
2024-11-01T10:39:55.347090,movie,The Banana Splits Movie,2019,,,tt9831136,608654,,https://www.themoviedb.org/movie/608654,2019-09-04,,,,,,,,,,,6.6
2024-11-01T10:39:55.830820,movie,Judy,2019,,,tt7549996,491283,,https://www.themoviedb.org/movie/491283,2019-09-27,,,,,,,,,,,6.72
2024-11-01T10:39:56.042389,movie,From Here to Eternity,1953,,,tt0045793,11426,,https://www.themoviedb.org/movie/11426,1953-08-28,,,,,,,,,,,7.291
2024-11-01T10:39:56.258275,movie,Tonight You're Sleeping with Me,2023,,,tt26548664,1081313,,https://www.themoviedb.org/movie/1081313,2023-03-01,,,,,,,,,,,6.1
2024-11-01T10:39:56.462148,movie,The Day After,1983,,,tt0085404,7012,,https://www.themoviedb.org/movie/7012,1983-11-20,,,,,,,,,,,6.7
2024-11-01T10:39:56.686019,movie,The Bravados,1958,,,tt0051433,61564,,https://www.themoviedb.org/movie/61564,1958-06-25,,,,,,,,,,,6.484
2024-11-01T10:39:56.893915,movie,Barbie in the Pink Shoes,2013,,,tt2630134,168903,,https://www.themoviedb.org/movie/168903,2013-02-14,,,,,,,,,,,6.87
2024-11-01T10:39:57.104074,movie,Scooby-Doo! & Batman: The Brave and the Bold,2018,,,tt7578566,484862,,https://www.themoviedb.org/movie/484862,2018-01-31,,,,,,,,,,,7.249
2024-11-01T10:39:57.311971,movie,Jagged Edge,1985,,,tt0089360,12235,,https://www.themoviedb.org/movie/12235,1985-10-04,,,,,,,,,,,6.3
2024-11-01T10:39:57.546829,movie,The Adventures of Ford Fairlane,1990,,,tt0098987,9548,,https://www.themoviedb.org/movie/9548,1990-07-11,,,,,,,,,,,6.0
2024-11-01T10:39:57.754335,movie,Love Is Strange,2014,,,tt2639344,244268,,https://www.themoviedb.org/movie/244268,2014-02-07,,,,,,,,,,,6.4
2024-11-01T10:39:57.966654,movie,10 Rillington Place,1971,,,tt0066730,26234,,https://www.themoviedb.org/movie/26234,1971-02-10,,,,,,,,,,,7.3
2024-11-01T10:39:58.169525,movie,All Quiet on the Western Front,1979,,,tt0078753,10912,,https://www.themoviedb.org/movie/10912,1979-11-14,,,,,,,,,,,6.6
2024-11-01T10:39:58.376423,movie,100 Meters,2016,,,tt5089786,402693,,https://www.themoviedb.org/movie/402693,2016-11-04,,,,,,,,,,,7.3
2024-11-01T10:39:58.588302,movie,Living,2022,,,tt9051908,760099,,https://www.themoviedb.org/movie/760099,2022-11-04,,,,,,,,,,,7.009
2024-11-01T10:39:58.795183,movie,Skins,2017,,,tt5808778,435707,,https://www.themoviedb.org/movie/435707,2017-06-09,,,,,,,,,,,6.4
2024-11-01T10:39:59.002047,movie,The Postman,1994,,,tt0110877,11010,,https://www.themoviedb.org/movie/11010,1994-04-07,,,,,,,,,,,7.93
2024-11-01T10:39:59.209944,movie,Chicken with Plums,2011,,,tt1663321,78206,,https://www.themoviedb.org/movie/78206,2011-10-26,,,,,,,,,,,7.1
2024-11-01T10:40:00.046153,movie,The Vast of Night,2019,,,tt6803046,565743,,https://www.themoviedb.org/movie/565743,2019-06-01,,,,,,,,,,,6.553
2024-11-01T10:40:00.259744,movie,Then Came You,2018,,,tt4859168,375785,,https://www.themoviedb.org/movie/375785,2018-12-05,,,,,,,,,,,7.4
2024-11-01T10:40:00.464636,movie,Summer Palace,2006,,,tt0794374,17422,,https://www.themoviedb.org/movie/17422,2006-05-18,,,,,,,,,,,7.3
2024-11-01T10:40:00.670513,movie,Crisis,2021,,,tt9731682,580532,,https://www.themoviedb.org/movie/580532,2021-02-26,,,,,,,,,,,6.3
2024-11-01T10:40:00.877400,movie,Swept Away,1974,,,tt0073817,37916,,https://www.themoviedb.org/movie/37916,1974-12-18,,,,,,,,,,,7.5
2024-11-01T10:40:01.080288,movie,Promised Land,2012,,,tt2091473,133694,,https://www.themoviedb.org/movie/133694,2012-09-23,,,,,,,,,,,6.3
2024-11-01T10:40:01.285154,movie,It's Only the End of the World,2016,,,tt4645368,338189,,https://www.themoviedb.org/movie/338189,2016-08-26,,,,,,,,,,,7.2
2024-11-01T10:40:01.497051,movie,Love Is the Devil: Study for a Portrait of Francis Bacon,1998,,,tt0119577,4975,,https://www.themoviedb.org/movie/4975,1998-09-16,,,,,,,,,,,6.0
2024-11-01T10:40:01.702923,movie,The Legend of Sleepy Hollow,1949,,,tt0051850,43650,,https://www.themoviedb.org/movie/43650,1949-10-08,,,,,,,,,,,7.471
2024-11-01T10:40:01.918791,movie,Let's Make Love,1960,,,tt0054022,24014,,https://www.themoviedb.org/movie/24014,1960-09-08,,,,,,,,,,,6.367
2024-11-01T10:40:02.136281,movie,The Fly,1958,,,tt0051622,11815,,https://www.themoviedb.org/movie/11815,1958-07-16,,,,,,,,,,,6.999
2024-11-01T10:40:02.359167,movie,Mask,1985,,,tt0089560,11177,,https://www.themoviedb.org/movie/11177,1985-03-08,,,,,,,,,,,7.2
2024-11-01T10:40:02.565034,movie,Last of the Dogmen,1995,,,tt0113617,30718,,https://www.themoviedb.org/movie/30718,1995-09-08,,,,,,,,,,,6.7
2024-11-01T10:40:02.774928,movie,Doraemon: Nobita and the Island of Miracles – Animal Adventure,2012,,,tt2271315,160642,,https://www.themoviedb.org/movie/160642,2012-03-03,,,,,,,,,,,6.9
2024-11-01T10:40:02.980974,movie,Maurice,1987,,,tt0093512,26371,,https://www.themoviedb.org/movie/26371,1987-09-18,,,,,,,,,,,7.596
2024-11-01T10:40:03.187860,movie,I'm Not There,2007,,,tt0368794,3902,,https://www.themoviedb.org/movie/3902,2007-10-01,,,,,,,,,,,6.525
2024-11-01T10:40:03.395376,movie,Biker Boyz,2003,,,tt0326769,12253,,https://www.themoviedb.org/movie/12253,2003-01-31,,,,,,,,,,,6.3
2024-11-01T10:40:03.603254,movie,Legend of Deification,2020,,,tt11177804,635389,,https://www.themoviedb.org/movie/635389,2020-10-01,,,,,,,,,,,7.3
2024-11-01T10:40:03.811123,movie,F/X,1986,,,tt0089118,9873,,https://www.themoviedb.org/movie/9873,1986-02-07,,,,,,,,,,,6.6
2024-11-01T10:40:04.023018,movie,Kundun,1997,,,tt0119485,9746,,https://www.themoviedb.org/movie/9746,1997-12-25,,,,,,,,,,,6.8
2024-11-01T10:40:04.858182,movie,Bring Me Home,2019,,,tt8123618,507773,,https://www.themoviedb.org/movie/507773,2019-11-27,,,,,,,,,,,6.746
2024-11-01T10:40:05.062051,movie,The Silenced,2015,,,tt4708348,342657,,https://www.themoviedb.org/movie/342657,2015-06-18,,,,,,,,,,,6.4
2024-11-01T10:40:05.268929,movie,Catman,2021,,,,740658,,https://www.themoviedb.org/movie/740658,2021-05-18,,,,,,,,,,,7.4
2024-11-01T10:40:05.483805,movie,Where to Invade Next,2015,,,tt4897822,352208,,https://www.themoviedb.org/movie/352208,2015-12-23,,,,,,,,,,,7.2
2024-11-01T10:40:05.692421,movie,Drive,1997,,,tt0116147,25571,,https://www.themoviedb.org/movie/25571,1997-08-06,,,,,,,,,,,6.054
2024-11-01T10:40:05.901301,movie,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,2010,,,tt1623674,117352,,https://www.themoviedb.org/movie/117352,2010-04-17,,,,,,,,,,,7.776
2024-11-01T10:40:06.123158,movie,Winter's Bone,2010,,,tt1399683,39013,,https://www.themoviedb.org/movie/39013,2010-06-11,,,,,,,,,,,6.8
2024-11-01T10:40:06.330057,movie,Eat Drink Man Woman,1994,,,tt0111797,10451,,https://www.themoviedb.org/movie/10451,1994-08-03,,,,,,,,,,,7.563
2024-11-01T10:40:06.537935,movie,Stanley & Iris,1990,,,tt0100680,36094,,https://www.themoviedb.org/movie/36094,1990-02-09,,,,,,,,,,,6.4
2024-11-01T10:40:06.750805,movie,Cardcaptor Sakura: The Movie,1999,,,tt0301082,26945,,https://www.themoviedb.org/movie/26945,1999-08-21,,,,,,,,,,,7.6
2024-11-01T10:40:06.957352,movie,Monsieur Hulot's Holiday,1953,,,tt0046487,778,,https://www.themoviedb.org/movie/778,1953-02-25,,,,,,,,,,,6.92
2024-11-01T10:40:07.161223,movie,Without Saying Goodbye,2022,,,tt14404596,944664,,https://www.themoviedb.org/movie/944664,2022-03-18,,,,,,,,,,,7.3
2024-11-01T10:40:07.372112,movie,Feast,2005,,,tt0426459,10070,,https://www.themoviedb.org/movie/10070,2005-10-14,,,,,,,,,,,6.2
2024-11-01T10:40:07.598250,movie,Gold Diggers: The Secret of Bear Mountain,1995,,,tt0113188,35645,,https://www.themoviedb.org/movie/35645,1995-11-03,,,,,,,,,,,6.3
2024-11-01T10:40:07.808146,movie,Detective Conan: The Bride of Halloween,2022,,,tt19770970,903939,,https://www.themoviedb.org/movie/903939,2022-04-15,,,,,,,,,,,6.5
2024-11-01T10:40:08.012976,movie,2 + 2,2012,,,tt2248944,134096,,https://www.themoviedb.org/movie/134096,2012-08-16,,,,,,,,,,,6.6
2024-11-01T10:40:08.222850,movie,Three Kings,1999,,,tt0120188,6415,,https://www.themoviedb.org/movie/6415,1999-09-27,,,,,,,,,,,6.657
2024-11-01T10:40:08.436728,movie,The Diving Bell and the Butterfly,2007,,,tt0401383,2013,,https://www.themoviedb.org/movie/2013,2007-05-23,,,,,,,,,,,7.57
2024-11-01T10:40:08.643761,movie,Fremont,2023,,,tt8591526,1048522,,https://www.themoviedb.org/movie/1048522,2023-08-25,,,,,,,,,,,6.454
2024-11-01T10:40:08.897285,movie,Dragon,2011,,,tt1718199,70057,,https://www.themoviedb.org/movie/70057,2011-07-04,,,,,,,,,,,7.0
2024-11-01T10:40:09.758425,movie,The Blue Max,1966,,,tt0060177,19728,,https://www.themoviedb.org/movie/19728,1966-06-21,,,,,,,,,,,6.8
2024-11-01T10:40:09.969315,movie,Love Me If You Dare,2003,,,tt0364517,8424,,https://www.themoviedb.org/movie/8424,2003-09-17,,,,,,,,,,,7.24
2024-11-01T10:40:10.175202,movie,Corpus Christi,2019,,,tt8649186,471707,,https://www.themoviedb.org/movie/471707,2019-09-10,,,,,,,,,,,7.6
2024-11-01T10:40:10.396075,movie,Killerman,2019,,,tt7420342,492449,,https://www.themoviedb.org/movie/492449,2019-08-08,,,,,,,,,,,6.2
2024-11-01T10:40:10.610412,movie,Flawless,1999,,,tt0155711,31582,,https://www.themoviedb.org/movie/31582,1999-11-26,,,,,,,,,,,6.1
2024-11-01T10:40:10.827288,movie,Daddy's Little Girls,2007,,,tt0778661,16555,,https://www.themoviedb.org/movie/16555,2007-02-14,,,,,,,,,,,6.9
2024-11-01T10:40:11.035186,movie,Escape from Mogadishu,2021,,,tt14810692,607844,,https://www.themoviedb.org/movie/607844,2021-07-28,,,,,,,,,,,7.038
2024-11-01T10:40:11.246063,movie,Dragon Quest: Your Story,2019,,,tt10127562,592867,,https://www.themoviedb.org/movie/592867,2019-08-02,,,,,,,,,,,6.7
2024-11-01T10:40:11.453944,movie,Limelight,1952,,,tt0044837,28971,,https://www.themoviedb.org/movie/28971,1952-10-23,,,,,,,,,,,7.9
2024-11-01T10:40:11.664822,movie,The Secret Scripture,2017,,,tt3344694,283591,,https://www.themoviedb.org/movie/283591,2017-03-23,,,,,,,,,,,7.3
2024-11-01T10:40:11.871686,movie,Disconnect,2013,,,tt1433811,127517,,https://www.themoviedb.org/movie/127517,2013-04-12,,,,,,,,,,,7.1
2024-11-01T10:40:12.078845,movie,Kimi,2022,,,tt14128670,800510,,https://www.themoviedb.org/movie/800510,2022-02-10,,,,,,,,,,,6.2
2024-11-01T10:40:12.283924,movie,The Ash Lad: In Search of the Golden Castle,2019,,,tt8753438,561557,,https://www.themoviedb.org/movie/561557,2019-08-23,,,,,,,,,,,6.5
2024-11-01T10:40:12.498799,movie,Stage Fright,1950,,,tt0042994,1978,,https://www.themoviedb.org/movie/1978,1950-02-23,,,,,,,,,,,6.8
2024-11-01T10:40:12.705507,movie,Two Women,1960,,,tt0054749,24167,,https://www.themoviedb.org/movie/24167,1960-12-22,,,,,,,,,,,7.837
2024-11-01T10:40:12.958161,movie,Step Up: Year of the Dance,2019,,,tt4060544,593680,,https://www.themoviedb.org/movie/593680,2019-07-05,,,,,,,,,,,6.038
2024-11-01T10:40:13.173914,movie,Hours,2013,,,tt2094018,172803,,https://www.themoviedb.org/movie/172803,2013-12-04,,,,,,,,,,,6.6
2024-11-01T10:40:13.382976,movie,Goal!,2005,,,tt0380389,9763,,https://www.themoviedb.org/movie/9763,2005-09-29,,,,,,,,,,,6.8
2024-11-01T10:40:13.595904,movie,The Brood,1979,,,tt0078908,28942,,https://www.themoviedb.org/movie/28942,1979-05-25,,,,,,,,,,,6.7
2024-11-01T10:40:13.809747,movie,Shirley,2020,,,tt8430598,547017,,https://www.themoviedb.org/movie/547017,2020-09-11,,,,,,,,,,,6.1
2024-11-01T10:40:14.657255,movie,Destroy All Monsters,1968,,,tt0063172,3107,,https://www.themoviedb.org/movie/3107,1968-08-01,,,,,,,,,,,6.8
2024-11-01T10:40:14.871144,movie,The Normal Heart,2014,,,tt1684226,113833,,https://www.themoviedb.org/movie/113833,2014-05-25,,,,,,,,,,,7.8
2024-11-01T10:40:15.075028,movie,Shelter,2007,,,tt0942384,17483,,https://www.themoviedb.org/movie/17483,2007-06-16,,,,,,,,,,,7.8
2024-11-01T10:40:15.282893,movie,Sanjuro,1962,,,tt0056443,11712,,https://www.themoviedb.org/movie/11712,1962-01-01,,,,,,,,,,,7.936
2024-11-01T10:40:15.490788,movie,Private Parts,1997,,,tt0119951,9403,,https://www.themoviedb.org/movie/9403,1997-03-07,,,,,,,,,,,6.4
2024-11-01T10:40:15.745361,movie,Elena and the Secret of Avalor,2016,,,tt6082228,427143,,https://www.themoviedb.org/movie/427143,2016-11-20,,,,,,,,,,,7.2
2024-11-01T10:40:15.954262,movie,Don't Torture a Duckling,1972,,,tt0069019,49361,,https://www.themoviedb.org/movie/49361,1972-09-29,,,,,,,,,,,7.3
2024-11-01T10:40:16.155125,movie,The Collector,1965,,,tt0059043,42740,,https://www.themoviedb.org/movie/42740,1965-06-17,,,,,,,,,,,7.3
2024-11-01T10:40:16.363016,movie,Anne of the Thousand Days,1969,,,tt0064030,22522,,https://www.themoviedb.org/movie/22522,1969-12-18,,,,,,,,,,,7.1
2024-11-01T10:40:16.573901,movie,Roxanne,1987,,,tt0093886,11584,,https://www.themoviedb.org/movie/11584,1987-06-19,,,,,,,,,,,6.385
2024-11-01T10:40:16.782765,movie,Superintelligence,2020,,,tt7178640,521007,,https://www.themoviedb.org/movie/521007,2020-12-11,,,,,,,,,,,6.034
2024-11-01T10:40:16.992208,movie,American Pastoral,2016,,,tt0376479,326285,,https://www.themoviedb.org/movie/326285,2016-10-20,,,,,,,,,,,6.18
2024-11-01T10:40:17.201107,movie,On the Rocks,2020,,,tt9606374,575417,,https://www.themoviedb.org/movie/575417,2020-10-02,,,,,,,,,,,6.117
2024-11-01T10:40:17.412982,movie,The Discovery,2017,,,tt5155780,376134,,https://www.themoviedb.org/movie/376134,2017-03-31,,,,,,,,,,,6.287
2024-11-01T10:40:17.616866,movie,Best of the Best,1989,,,tt0096913,238751,,https://www.themoviedb.org/movie/238751,1989-11-10,,,,,,,,,,,6.5
2024-11-01T10:40:17.829334,movie,Pitch Black,2000,,,tt0134847,2787,,https://www.themoviedb.org/movie/2787,2000-02-18,,,,,,,,,,,6.8
2024-11-01T10:40:18.038158,movie,That Awkward Moment,2014,,,tt1800246,225565,,https://www.themoviedb.org/movie/225565,2014-01-29,,,,,,,,,,,6.2
2024-11-01T10:40:18.251043,movie,Mainstream,2021,,,tt9224288,557950,,https://www.themoviedb.org/movie/557950,2021-05-07,,,,,,,,,,,6.4
2024-11-01T10:40:18.492903,movie,The Secret Life of Pets,2016,,,tt2709768,328111,,https://www.themoviedb.org/movie/328111,2016-06-18,,,,,,,,,,,6.283
2024-11-01T10:40:18.713192,movie,Traitor,2008,,,tt0988047,13291,,https://www.themoviedb.org/movie/13291,2008-08-23,,,,,,,,,,,6.638
2024-11-01T10:40:19.552423,movie,Less Than Zero,1987,,,tt0093407,13703,,https://www.themoviedb.org/movie/13703,1987-11-06,,,,,,,,,,,6.4
2024-11-01T10:40:19.790286,movie,Frenzy,1972,,,tt0068611,573,,https://www.themoviedb.org/movie/573,1972-05-25,,,,,,,,,,,7.093
2024-11-01T10:40:19.999148,movie,Modest Heroes,2018,,,tt8223844,514710,,https://www.themoviedb.org/movie/514710,2018-08-24,,,,,,,,,,,6.664
2024-11-01T10:40:20.203584,movie,Mandela: Long Walk to Freedom,2013,,,tt2304771,192136,,https://www.themoviedb.org/movie/192136,2013-11-28,,,,,,,,,,,6.9
2024-11-01T10:40:20.454429,movie,Wildlife,2018,,,tt5929754,417812,,https://www.themoviedb.org/movie/417812,2018-09-23,,,,,,,,,,,6.661
2024-11-01T10:40:20.663326,movie,The Color of Pomegranates,1969,,,tt0063555,26302,,https://www.themoviedb.org/movie/26302,1969-10-01,,,,,,,,,,,7.41
2024-11-01T10:40:20.868208,movie,An American in Paris,1951,,,tt0043278,2769,,https://www.themoviedb.org/movie/2769,1951-09-26,,,,,,,,,,,7.007
2024-11-01T10:40:21.083084,movie,Rare Exports: A Christmas Tale,2010,,,tt1401143,48395,,https://www.themoviedb.org/movie/48395,2010-12-03,,,,,,,,,,,6.228
2024-11-01T10:40:21.292945,movie,The Ninth Configuration,1980,,,tt0081237,18910,,https://www.themoviedb.org/movie/18910,1980-02-29,,,,,,,,,,,6.5
2024-11-01T10:40:21.505841,movie,Lost Horizon,1937,,,tt0029162,3598,,https://www.themoviedb.org/movie/3598,1937-03-03,,,,,,,,,,,7.0
2024-11-01T10:40:21.715720,movie,The Boys in Company C,1978,,,tt0077270,27521,,https://www.themoviedb.org/movie/27521,1978-02-02,,,,,,,,,,,6.5
2024-11-01T10:40:21.932234,movie,So I Married an Axe Murderer,1993,,,tt0108174,10442,,https://www.themoviedb.org/movie/10442,1993-07-30,,,,,,,,,,,6.1
2024-11-01T10:40:22.145112,movie,The Defiant Ones,1958,,,tt0051525,11414,,https://www.themoviedb.org/movie/11414,1958-08-14,,,,,,,,,,,7.2
2024-11-01T10:40:22.356999,movie,Casanova,2005,,,tt0402894,9681,,https://www.themoviedb.org/movie/9681,2005-12-25,,,,,,,,,,,6.444
2024-11-01T10:40:22.563861,movie,The Last Picture Show,1971,,,tt0067328,25188,,https://www.themoviedb.org/movie/25188,1971-10-03,,,,,,,,,,,7.65
2024-11-01T10:40:22.778747,movie,Sheroes,2023,,,tt16970906,1130818,,https://www.themoviedb.org/movie/1130818,2023-06-23,,,,,,,,,,,6.0
2024-11-01T10:40:22.989412,movie,Berlin Syndrome,2017,,,tt3335606,363126,,https://www.themoviedb.org/movie/363126,2017-04-20,,,,,,,,,,,6.0
2024-11-01T10:40:23.198293,movie,The Best Exotic Marigold Hotel,2012,,,tt1412386,74534,,https://www.themoviedb.org/movie/74534,2012-02-23,,,,,,,,,,,6.942
2024-11-01T10:40:23.401186,movie,Love & Basketball,2000,,,tt0199725,14736,,https://www.themoviedb.org/movie/14736,2000-04-21,,,,,,,,,,,7.418
2024-11-01T10:40:23.615062,movie,Derailed,2005,,,tt0398017,8999,,https://www.themoviedb.org/movie/8999,2005-11-11,,,,,,,,,,,6.4
2024-11-01T10:40:24.577260,movie,Secret,2007,,,tt1037850,20342,,https://www.themoviedb.org/movie/20342,2007-07-27,,,,,,,,,,,7.6
2024-11-01T10:40:24.794128,movie,Play Dead,2022,,,tt20198774,1020696,,https://www.themoviedb.org/movie/1020696,2022-12-09,,,,,,,,,,,6.1
2024-11-01T10:40:25.004014,movie,Snake Eyes,1998,,,tt0120832,8688,,https://www.themoviedb.org/movie/8688,1998-08-07,,,,,,,,,,,6.2
2024-11-01T10:40:25.223887,movie,Never Rarely Sometimes Always,2020,,,tt7772582,595671,,https://www.themoviedb.org/movie/595671,2020-03-13,,,,,,,,,,,7.2
2024-11-01T10:40:25.433749,movie,Whip It,2009,,,tt1172233,22798,,https://www.themoviedb.org/movie/22798,2009-04-09,,,,,,,,,,,6.7
2024-11-01T10:40:25.643833,movie,Vengeance,2009,,,tt1329454,18899,,https://www.themoviedb.org/movie/18899,2009-05-20,,,,,,,,,,,6.6
2024-11-01T10:40:25.862693,movie,Barbie & Her Sisters in the Great Puppy Adventure,2015,,,tt5042426,361380,,https://www.themoviedb.org/movie/361380,2015-10-07,,,,,,,,,,,7.2
2024-11-01T10:40:26.077176,movie,Heaven Can Wait,1978,,,tt0077663,12185,,https://www.themoviedb.org/movie/12185,1978-06-28,,,,,,,,,,,6.6
2024-11-01T10:40:26.281076,movie,Sansho the Bailiff,1954,,,tt0047445,20532,,https://www.themoviedb.org/movie/20532,1954-03-31,,,,,,,,,,,8.1
2024-11-01T10:40:26.483940,movie,Detective vs. Sleuths,2022,,,tt10283270,543504,,https://www.themoviedb.org/movie/543504,2022-07-08,,,,,,,,,,,6.7
2024-11-01T10:40:26.693821,movie,Capote,2005,,,tt0379725,398,,https://www.themoviedb.org/movie/398,2005-09-30,,,,,,,,,,,7.0
2024-11-01T10:40:26.899717,movie,The Illusionist,2010,,,tt0775489,41201,,https://www.themoviedb.org/movie/41201,2010-06-16,,,,,,,,,,,7.2
2024-11-01T10:40:27.103177,movie,Moebius,2013,,,tt2942522,215743,,https://www.themoviedb.org/movie/215743,2013-09-05,,,,,,,,,,,6.685
2024-11-01T10:40:27.310639,movie,Bad Day at Black Rock,1955,,,tt0047849,14554,,https://www.themoviedb.org/movie/14554,1955-01-13,,,,,,,,,,,7.3
2024-11-01T10:40:27.515511,movie,Dolphin Tale,2011,,,tt1564349,62837,,https://www.themoviedb.org/movie/62837,2011-09-22,,,,,,,,,,,6.9
2024-11-01T10:40:27.730405,movie,My Best Fiend,1999,,,tt0200849,8672,,https://www.themoviedb.org/movie/8672,1999-05-17,,,,,,,,,,,7.3
2024-11-01T10:40:27.944970,movie,Michael Jackson: The Life of an Icon,2011,,,tt2113007,78192,,https://www.themoviedb.org/movie/78192,2011-11-02,,,,,,,,,,,7.8
2024-11-01T10:40:28.160060,movie,Saved!,2004,,,tt0332375,13193,,https://www.themoviedb.org/movie/13193,2004-06-11,,,,,,,,,,,6.4
2024-11-01T10:40:28.423036,movie,Victoria & Abdul,2017,,,tt5816682,423899,,https://www.themoviedb.org/movie/423899,2017-09-13,,,,,,,,,,,6.9
2024-11-01T10:40:28.628907,movie,Jennifer Eight,1992,,,tt0104549,10424,,https://www.themoviedb.org/movie/10424,1992-11-06,,,,,,,,,,,6.0
2024-11-01T10:40:29.692448,movie,Cat People,1942,,,tt0034587,25508,,https://www.themoviedb.org/movie/25508,1942-12-05,,,,,,,,,,,6.9
2024-11-01T10:40:29.898339,movie,Ice Station Zebra,1968,,,tt0063121,17657,,https://www.themoviedb.org/movie/17657,1968-10-23,,,,,,,,,,,6.2
2024-11-01T10:40:30.109363,movie,71: Into the Fire,2010,,,tt1587729,51200,,https://www.themoviedb.org/movie/51200,2010-06-16,,,,,,,,,,,7.497
